"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "dGobs" "ETact" "Q" "fGS" "fQS" "dV" "dVeq" "dG" "hQ" "hS" "W"
1325628000 20120103220000 0 0 0.2304 0 0 0 0 0 0.2056 0.0447 0.2203 96.56 99.26 911.98 2.04 211.62 0.527
1325631600 20120103230000 0 0 0.2254 0 0 0 0 0 0.2133 0.0442 0.1986 96.6 99.15 911.31 1.84 214.57 0.5267
1325635200 20120104000000 0 0 0.2199 0 0 0 0 0 0.2168 0.044 0.179 96.65 99.05 910.68 1.66 215.19 0.5263
1325638800 20120104010000 0 0 0.2116 0 0 0 0 0 0.2171 0.0441 0.1614 96.69 98.95 910.09 1.49 214.04 0.526
1325642400 20120104020000 0 0 0.201 0 0 0 0 0 0.2148 0.0444 0.1455 96.74 98.85 909.54 1.35 211.56 0.5256
1325646000 20120104030000 0 0 0.1927 0 0 0 0 0 0.2107 0.0449 0.1312 96.78 98.77 909.02 1.21 208.1 0.5253
1325649600 20120104040000 0 0 0.185 0 0 0 0 0 0.2052 0.0454 0.1183 96.83 98.68 908.53 1.09 203.95 0.5249
1325653200 20120104050000 0.7 0 0.1783 0 0 0 0 0 0.2005 0.0458 0.1094 96.54 98.6 908.06 1.35 200.12 0.5272
1325656800 20120104060000 0.5 0 0.1734 0 0 0 0 0 0.1949 0.0464 0.1351 96.35 98.52 907.55 1.48 199.27 0.5286
1325660400 20120104070000 0.4 0 0.1706 0 0 0 0 0 0.1937 0.0466 0.1478 96.21 98.43 907 1.54 199.74 0.5298
1325664000 20120104080000 0 0.0012 0.1695 0 0 0 0 0.0012 0.1944 0.0466 0.154 96.26 98.33 906.45 1.38 200.37 0.5294
1325667600 20120104090000 0 0.0162 0.1684 0 0 0 0 0.0162 0.1953 0.0467 0.1385 96.32 98.25 905.93 1.24 199.34 0.5289
1325671200 20120104100000 0 0.0485 0.1662 0 0 0 0 0.0484 0.1938 0.0469 0.1245 96.42 98.17 905.45 1.12 197.05 0.5281
1325674800 20120104110000 0.9 0.0286 0.1639 0 0 0 0 0.0285 0.1905 0.0473 0.1119 96.07 98.09 905.01 1.48 194.79 0.5309
1325678400 20120104120000 0.1 0.0884 0.1612 0 0 0 0 0.0882 0.1872 0.0476 0.1481 96.16 98.01 904.51 1.38 195.66 0.5302
1325682000 20120104130000 0 0.0672 0.1601 0 0 0 0 0.067 0.1884 0.0476 0.1385 96.27 97.93 904.04 1.24 195.36 0.5293
1325685600 20120104140000 0 0.0373 0.1584 0 0 0 0 0.0372 0.188 0.0477 0.1245 96.36 97.86 903.63 1.12 193.75 0.5286
1325689200 20120104150000 0 0.01 0.1578 0 0 0 0 0.01 0.1857 0.048 0.1119 96.42 97.8 903.25 1.01 191.16 0.5281
1325692800 20120104160000 0 0.0025 0.1556 0 0 0 0 0.0025 0.182 0.0484 0.1006 96.47 97.74 902.91 0.9 187.86 0.5277
1325696400 20120104170000 0 0 0.1523 0 0 0 0 0 0.1773 0.0489 0.0904 96.52 97.69 902.59 0.81 184.06 0.5273
1325700000 20120104180000 0 0 0.1484 0 0 0 0 0 0.1719 0.0494 0.0813 96.57 97.64 902.3 0.73 179.94 0.5269
1325703600 20120104190000 0.1 0 0.1462 0 0 0 0 0 0.1662 0.0499 0.0731 96.57 97.59 902.03 0.71 175.72 0.5269
1325707200 20120104200000 0 0 0.1429 0 0 0 0 0 0.1604 0.0505 0.071 96.62 97.55 901.78 0.64 171.83 0.5265
1325710800 20120104210000 0.7 0 0.1412 0 0 0 0 0 0.1551 0.051 0.0638 96.34 97.51 901.54 0.94 168.51 0.5287
1325714400 20120104220000 0.5 0 0.1412 0 0 0 0 0 0.1506 0.0515 0.0942 96.16 97.46 901.25 1.11 168.52 0.5302
1325718000 20120104230000 0.4 0 0.1451 0 0 0 0 0 0.1506 0.0515 0.1111 96.02 97.41 900.93 1.21 170.12 0.5312
1325721600 20120105000000 1.4 0 0.149 0 0 0 0 0 0.1528 0.0514 0.1211 95.42 97.35 900.58 1.83 173.49 0.536
1325725200 20120105010000 1.3 0 0.1606 0 0 0 0 0 0.1573 0.0511 0.1833 94.87 97.27 900.1 2.34 182.49 0.5403
1325728800 20120105020000 2.3 0 0.1839 0 0 0 0 0 0.1746 0.0497 0.2596 93.86 97.16 899.44 3.33 198.26 0.5481
1325732400 20120105030000 1.4 0 0.2287 0 0 0 0 0 0.2021 0.0476 0.3469 93.28 97.01 898.58 3.75 218.9 0.5527
1325736000 20120105040000 1.9 0 0.2958 0 0 0 0 0 0.2342 0.0452 0.3967 92.48 96.85 897.59 4.4 241.57 0.5589
1325739600 20120105050000 0.7 0 0.37 0 0 0 0 0 0.2706 0.0426 0.4384 92.21 96.66 896.49 4.35 263.31 0.561
1325743200 20120105060000 3.3 0 0.4436 0 0 0 0 0 0.3084 0.0401 0.4857 90.82 96.46 895.27 5.72 288.36 0.5719
1325746800 20120105070000 0.2 0 0.5134 0 0 0 0 0 0.3526 0.0373 0.5574 90.77 96.23 893.88 5.28 312.77 0.5722
1325750400 20120105080000 0 0.0015 0.5334 0 0 0 0 0.0015 0.3892 0.0351 0.5142 90.81 96 892.53 4.76 328.77 0.5719
1325754000 20120105090000 0 0.0134 0.5228 0 0 0 0 0.0134 0.4151 0.0336 0.4636 90.86 95.79 891.25 4.29 336.97 0.5716
1325757600 20120105100000 0 0.0209 0.4902 0 0 0 0 0.0209 0.4276 0.033 0.418 90.91 95.58 890.03 3.87 339.29 0.5711
1325761200 20120105110000 0 0.0821 0.4392 0 0 0 0 0.0819 0.4298 0.0331 0.3768 91.03 95.39 888.88 3.49 337.22 0.5702
1325764800 20120105120000 0.1 0.0507 0.3849 0 0 0 0 0.0506 0.4243 0.0337 0.3411 91.07 95.21 887.81 3.2 332.32 0.5699
1325768400 20120105130000 0.2 0.0328 0.3445 0 0 0 0 0.0327 0.4142 0.0345 0.3145 91.05 95.04 886.78 2.99 325.97 0.5701
1325772000 20120105140000 0 0.0836 0.3157 0 0 0 0 0.0834 0.4019 0.0355 0.2918 91.17 94.88 885.8 2.7 318.43 0.5691
1325775600 20120105150000 1 0.0119 0.293 0 0 0 0 0.0119 0.3878 0.0366 0.2773 90.79 94.72 884.86 2.99 312.03 0.5721
1325779200 20120105160000 0 0.003 0.2836 0 0 0 0 0.003 0.3775 0.0375 0.2913 90.83 94.56 883.89 2.69 307.15 0.5718
1325782800 20120105170000 0 0 0.2742 0 0 0 0 0 0.3678 0.0383 0.2626 90.87 94.41 882.97 2.43 300.47 0.5715
1325786400 20120105180000 0.1 0 0.2636 0 0 0 0 0 0.3552 0.0393 0.2382 90.86 94.26 882.09 2.25 292.8 0.5715
1325790000 20120105190000 0 0 0.2553 0 0 0 0 0 0.3414 0.0405 0.2189 90.9 94.12 881.25 2.02 284.59 0.5712
1325793600 20120105200000 0.1 0 0.2454 0 0 0 0 0 0.3268 0.0417 0.1988 90.9 93.99 880.46 1.88 276.05 0.5712
1325797200 20120105210000 0.3 0 0.2354 0 0 0 0 0 0.3123 0.0429 0.1876 90.82 93.86 879.69 1.86 268.17 0.5719
1325800800 20120105220000 0.1 0 0.2304 0 0 0 0 0 0.2994 0.0439 0.183 90.82 93.73 878.94 1.74 261.03 0.5719
1325804400 20120105230000 0 0 0.2249 0 0 0 0 0 0.2874 0.045 0.1691 90.87 93.62 878.22 1.56 253.7 0.5715
1325808000 20120106000000 0.1 0 0.2199 0 0 0 0 0 0.2752 0.046 0.1539 90.87 93.5 877.54 1.47 246.28 0.5715
1325811600 20120106010000 0.2 0 0.2143 0 0 0 0 0 0.2633 0.0471 0.1458 90.83 93.39 876.89 1.43 239.44 0.5718
1325815200 20120106020000 0 0 0.2099 0 0 0 0 0 0.2526 0.048 0.1397 90.88 93.29 876.26 1.29 232.96 0.5714
1325818800 20120106030000 0 0 0.2038 0 0 0 0 0 0.2422 0.049 0.1259 90.93 93.19 875.66 1.16 226.23 0.571
1325822400 20120106040000 0.1 0 0.1983 0 0 0 0 0 0.2317 0.0499 0.115 90.94 93.1 875.1 1.11 219.65 0.5709
1325826000 20120106050000 0.2 0 0.1933 0 0 0 0 0 0.2218 0.0509 0.1106 90.9 93.01 874.57 1.11 213.82 0.5712
1325829600 20120106060000 0 0 0.1894 0 0 0 0 0 0.2133 0.0517 0.108 90.95 92.92 874.05 1 208.46 0.5708
1325833200 20120106070000 0.2 0 0.1844 0 0 0 0 0 0.2053 0.0525 0.1002 90.92 92.84 873.56 1.01 203.41 0.5711
1325836800 20120106080000 0.2 0 0.1806 0 0 0 0 0 0.1997 0.053 0.1012 90.89 92.76 873.08 1.02 199.05 0.5713
1325840400 20120106090000 0 0.0188 0.1778 0 0 0 0 0.0188 0.1934 0.0536 0.1024 90.96 92.68 872.61 0.92 195.3 0.5707
1325844000 20120106100000 0 0.0602 0.1767 0 0 0 0 0.0601 0.1879 0.0542 0.0921 91.08 92.61 872.18 0.83 191.08 0.5699
1325847600 20120106110000 0 0.0702 0.175 0 0 0 0 0.0701 0.1819 0.0548 0.0828 91.2 92.55 871.8 0.74 186.58 0.5689
1325851200 20120106120000 0 0.0966 0.1706 0 0 0 0 0.0964 0.1755 0.0555 0.0744 91.35 92.49 871.46 0.67 181.92 0.5677
1325854800 20120106130000 0 0.0878 0.1678 0 0 0 0 0.0876 0.169 0.0561 0.0669 91.5 92.45 871.18 0.6 177.24 0.5666
1325858400 20120106140000 0 0.0389 0.1645 0 0 0 0 0.0388 0.1625 0.0568 0.0601 91.6 92.41 870.94 0.54 172.65 0.5658
1325862000 20120106150000 0 0.0238 0.1612 0 0 0 0 0.0238 0.1562 0.0574 0.0541 91.68 92.37 870.74 0.49 168.15 0.5652
1325865600 20120106160000 0 0.0038 0.1573 0 0 0 0 0.0038 0.1501 0.058 0.0486 91.74 92.34 870.56 0.44 163.8 0.5647
1325869200 20120106170000 0 0 0.1529 0 0 0 0 0 0.1443 0.0586 0.0437 91.8 92.32 870.41 0.39 159.6 0.5642
1325872800 20120106180000 0 0 0.149 0 0 0 0 0 0.1388 0.0592 0.0393 91.86 92.3 870.28 0.35 155.56 0.5638
1325876400 20120106190000 0 0 0.1468 0 0 0 0 0 0.1336 0.0597 0.0353 91.92 92.28 870.17 0.32 151.7 0.5633
1325880000 20120106200000 0 0 0.1434 0 0 0 0 0 0.1287 0.0602 0.0317 91.98 92.26 870.08 0.29 148.03 0.5628
1325883600 20120106210000 0 0 0.1412 0 0 0 0 0 0.124 0.0607 0.0285 92.04 92.25 870.01 0.26 144.56 0.5623
1325887200 20120106220000 0 0 0.139 0 0 0 0 0 0.1197 0.0612 0.0257 92.1 92.24 869.96 0.23 141.27 0.5619
1325890800 20120106230000 0 0 0.1362 0 0 0 0 0 0.1156 0.0616 0.0231 92.16 92.24 869.92 0.21 138.18 0.5614
1325894400 20120107000000 0 0 0.1346 0 0 0 0 0 0.1118 0.062 0.0207 92.23 92.23 869.9 0.19 135.26 0.5609
1325898000 20120107010000 0 0 0.1329 0 0 0 0 0 0.1083 0.0624 0.0186 92.29 92.23 869.9 0.17 132.53 0.5604
1325901600 20120107020000 0 0 0.1307 0 0 0 0 0 0.1051 0.0627 0.0168 92.35 92.24 869.92 0.15 129.97 0.5599
1325905200 20120107030000 0.2 0 0.1296 0 0 0 0 0 0.102 0.063 0.0151 92.33 92.24 869.95 0.25 127.78 0.5601
1325908800 20120107040000 0.1 0 0.129 0 0 0 0 0 0.0995 0.0633 0.0247 92.35 92.25 869.97 0.28 126.74 0.5599
1325912400 20120107050000 0.1 0 0.1279 0 0 0 0 0 0.0982 0.0634 0.0278 92.37 92.25 869.99 0.31 126.14 0.5598
1325916000 20120107060000 0.6 0 0.1274 0 0 0 0 0 0.0975 0.0635 0.0306 92.17 92.25 870.02 0.61 126.4 0.5613
1325919600 20120107070000 0.6 0 0.1285 0 0 0 0 0 0.0978 0.0634 0.0611 91.97 92.25 870 0.89 129.67 0.5629
1325923200 20120107080000 0.1 0 0.1313 0 0 0 0 0 0.1017 0.063 0.0886 91.99 92.24 869.93 0.85 134.77 0.5627
1325926800 20120107090000 1.1 0.0081 0.1346 0 0 0 0 0.0081 0.1077 0.0624 0.0853 91.58 92.23 869.87 1.39 139.86 0.5659
1325930400 20120107100000 0 0.0374 0.1446 0 0 0 0 0.0373 0.1139 0.0618 0.1386 91.68 92.2 869.71 1.25 148.47 0.5652
1325934000 20120107110000 0 0.0407 0.149 0 0 0 0 0.0406 0.1246 0.0607 0.1246 91.78 92.18 869.58 1.12 154.51 0.5644
1325937600 20120107120000 0 0.0325 0.1518 0 0 0 0 0.0324 0.1322 0.06 0.112 91.88 92.16 869.48 1.01 158.45 0.5636
1325941200 20120107130000 0.7 0.0423 0.1545 0 0 0 0 0.0422 0.1373 0.0595 0.1007 91.67 92.15 869.41 1.3 161.4 0.5652
1325944800 20120107140000 0.5 0.0228 0.1578 0 0 0 0 0.0228 0.1412 0.0592 0.13 91.54 92.13 869.29 1.45 166.67 0.5663
1325948400 20120107150000 0.5 0.0114 0.1634 0 0 0 0 0.0114 0.1482 0.0585 0.1451 91.39 92.11 869.14 1.59 172.71 0.5674
1325952000 20120107160000 0 0.0049 0.1673 0 0 0 0 0.0049 0.1563 0.0578 0.1588 91.45 92.08 868.96 1.43 178.74 0.5669
1325955600 20120107170000 2.6 0 0.1717 0 0 0 0 0 0.1645 0.0571 0.1427 90.39 92.05 868.8 2.76 184.86 0.5752
1325959200 20120107180000 0.2 0 0.1767 0 0 0 0 0 0.1788 0.0559 0.2716 90.36 91.98 868.39 2.6 199.93 0.5754
1325962800 20120107190000 0 0 0.1855 0 0 0 0 0 0.1991 0.0542 0.2532 90.41 91.92 867.99 2.34 210.77 0.575
1325966400 20120107200000 0 0 0.1922 0 0 0 0 0 0.2136 0.053 0.2283 90.47 91.86 867.62 2.11 217.54 0.5746
1325970000 20120107210000 0 0 0.1933 0 0 0 0 0 0.2226 0.0524 0.2058 90.52 91.8 867.28 1.9 221.1 0.5742
1325973600 20120107220000 0 0 0.1894 0 0 0 0 0 0.227 0.0521 0.1855 90.57 91.75 866.97 1.72 222.16 0.5738
1325977200 20120107230000 0 0 0.185 0 0 0 0 0 0.2278 0.052 0.1673 90.62 91.7 866.68 1.55 221.31 0.5734
1325980800 20120108000000 0 0 0.1789 0 0 0 0 0 0.2259 0.0523 0.1508 90.68 91.66 866.41 1.39 219.03 0.573
1325984400 20120108010000 0 0 0.1722 0 0 0 0 0 0.222 0.0526 0.136 90.73 91.62 866.18 1.26 215.69 0.5726
1325988000 20120108020000 0 0 0.1667 0 0 0 0 0 0.2166 0.0531 0.1226 90.78 91.58 865.96 1.13 211.6 0.5721
1325991600 20120108030000 0 0 0.1617 0 0 0 0 0 0.2102 0.0537 0.1105 90.84 91.55 865.77 1.02 207 0.5717
1325995200 20120108040000 0 0 0.1573 0 0 0 0 0 0.2033 0.0544 0.0996 90.89 91.52 865.59 0.92 202.07 0.5713
1325998800 20120108050000 0 0 0.1529 0 0 0 0 0 0.1978 0.0549 0.0921 90.95 91.49 865.44 0.83 196.99 0.5709
1326002400 20120108060000 0 0 0.1495 0 0 0 0 0 0.1904 0.0555 0.0828 91 91.47 865.3 0.74 191.79 0.5704
1326006000 20120108070000 0 0 0.1462 0 0 0 0 0 0.1829 0.0562 0.0745 91.06 91.45 865.18 0.67 186.57 0.57
1326009600 20120108080000 0 0 0.1418 0 0 0 0 0 0.1755 0.0569 0.0669 91.12 91.44 865.08 0.6 181.41 0.5695
1326013200 20120108090000 0 0.0098 0.1385 0 0 0 0 0.0098 0.1682 0.0576 0.0602 91.19 91.42 865 0.54 176.35 0.569
1326016800 20120108100000 0 0.0266 0.1351 0 0 0 0 0.0265 0.1613 0.0582 0.0541 91.27 91.41 864.95 0.49 171.44 0.5683
1326020400 20120108110000 0.1 0.0308 0.1313 0 0 0 0 0.0307 0.1546 0.0589 0.0486 91.32 91.41 864.91 0.49 166.8 0.568
1326024000 20120108120000 0.1 0.0308 0.1285 0 0 0 0 0.0307 0.1483 0.0595 0.0494 91.37 91.4 864.89 0.5 162.93 0.5676
1326027600 20120108130000 0 0.0392 0.1263 0 0 0 0 0.0391 0.1432 0.06 0.0501 91.47 91.4 864.88 0.45 159.58 0.5668
1326031200 20120108140000 0 0.0294 0.1246 0 0 0 0 0.0293 0.1388 0.0604 0.045 91.56 91.4 864.89 0.4 156.21 0.5661
1326034800 20120108150000 0 0.0294 0.123 0 0 0 0 0.0293 0.1344 0.0608 0.0405 91.65 91.41 864.93 0.36 152.87 0.5654
1326038400 20120108160000 0 0.0042 0.1213 0 0 0 0 0.0042 0.1301 0.0612 0.0364 91.71 91.42 864.99 0.33 149.62 0.5649
1326042000 20120108170000 0 0 0.1185 0 0 0 0 0 0.126 0.0616 0.0327 91.78 91.43 865.06 0.29 146.45 0.5644
1326045600 20120108180000 0 0 0.1163 0 0 0 0 0 0.122 0.062 0.0294 91.84 91.45 865.15 0.26 143.4 0.5639
1326049200 20120108190000 0 0 0.1141 0 0 0 0 0 0.1182 0.0624 0.0264 91.9 91.46 865.25 0.24 140.46 0.5634
1326052800 20120108200000 0 0 0.1124 0 0 0 0 0 0.1146 0.0628 0.0238 91.96 91.48 865.36 0.21 137.65 0.5629
1326056400 20120108210000 0 0 0.1108 0 0 0 0 0 0.1112 0.0631 0.0214 92.03 91.5 865.48 0.19 134.97 0.5624
1326060000 20120108220000 0 0 0.1091 0 0 0 0 0 0.108 0.0634 0.0192 92.09 91.52 865.61 0.17 132.44 0.5619
1326063600 20120108230000 0 0 0.1069 0 0 0 0 0 0.1049 0.0637 0.0173 92.16 91.55 865.75 0.16 130.04 0.5614
1326067200 20120109000000 0 0 0.1063 0 0 0 0 0 0.1021 0.064 0.0155 92.22 91.57 865.9 0.14 127.78 0.5609
1326070800 20120109010000 0 0 0.1047 0 0 0 0 0 0.0995 0.0642 0.014 92.29 91.6 866.07 0.13 125.65 0.5604
1326074400 20120109020000 0 0 0.1036 0 0 0 0 0 0.097 0.0644 0.0125 92.35 91.63 866.24 0.11 123.65 0.5599
1326078000 20120109030000 0 0 0.1019 0 0 0 0 0 0.0947 0.0647 0.0113 92.42 91.66 866.42 0.1 121.78 0.5594
1326081600 20120109040000 0.2 0 0.1008 0 0 0 0 0 0.0925 0.0649 0.0101 92.39 91.69 866.61 0.2 120.23 0.5596
1326085200 20120109050000 0.6 0 0.1008 0 0 0 0 0 0.0908 0.065 0.0203 92.2 91.72 866.78 0.52 120.28 0.5611
1326088800 20120109060000 0.4 0 0.1019 0 0 0 0 0 0.0908 0.065 0.0518 92.09 91.74 866.9 0.69 123.28 0.562
1326092400 20120109070000 0.2 0 0.103 0 0 0 0 0 0.0942 0.0646 0.069 92.06 91.75 866.99 0.73 127.41 0.5622
1326096000 20120109080000 0 0 0.1047 0 0 0 0 0 0.099 0.064 0.0733 92.13 91.76 867.07 0.66 131.24 0.5617
1326099600 20120109090000 0 0.0034 0.1063 0 0 0 0 0.0034 0.1035 0.0635 0.0659 92.19 91.78 867.16 0.59 133.83 0.5611
1326103200 20120109100000 0 0.0305 0.1069 0 0 0 0 0.0304 0.1066 0.0632 0.0592 92.29 91.8 867.26 0.53 135.38 0.5604
1326106800 20120109110000 0 0.0621 0.1069 0 0 0 0 0.062 0.1085 0.0629 0.0533 92.41 91.82 867.39 0.48 136.09 0.5594
1326110400 20120109120000 0 0.0508 0.1063 0 0 0 0 0.0507 0.1093 0.0628 0.0479 92.53 91.84 867.54 0.43 136.18 0.5585
1326114000 20120109130000 0 0.0339 0.1069 0 0 0 0 0.0338 0.1094 0.0628 0.043 92.63 91.87 867.71 0.39 135.79 0.5578
1326117600 20120109140000 0 0.0124 0.1058 0 0 0 0 0.0124 0.1089 0.0628 0.0387 92.7 91.9 867.9 0.35 135.03 0.5572
1326121200 20120109150000 0 0.0056 0.1041 0 0 0 0 0.0056 0.108 0.0628 0.0348 92.77 91.93 868.1 0.31 133.98 0.5567
1326124800 20120109160000 0 0.0011 0.103 0 0 0 0 0.0011 0.1068 0.0629 0.0313 92.84 91.97 868.3 0.28 132.72 0.5561
1326128400 20120109170000 0 0 0.1014 0 0 0 0 0 0.1053 0.063 0.0281 92.9 92.01 868.52 0.25 131.31 0.5557
1326132000 20120109180000 0.1 0 0.0997 0 0 0 0 0 0.1036 0.0632 0.0253 92.92 92.04 868.74 0.28 129.89 0.5555
1326135600 20120109190000 0.3 0 0.098 0 0 0 0 0 0.1019 0.0633 0.0283 92.85 92.08 868.96 0.42 129.16 0.556
1326139200 20120109200000 0.1 0 0.0969 0 0 0 0 0 0.1011 0.0633 0.0421 92.87 92.11 869.16 0.43 129.69 0.5559
1326142800 20120109210000 0 0 0.0964 0 0 0 0 0 0.1017 0.0632 0.0434 92.93 92.14 869.35 0.39 130.19 0.5554
1326146400 20120109220000 0 0 0.0947 0 0 0 0 0 0.1023 0.0631 0.039 93 92.17 869.54 0.35 130.17 0.5549
1326150000 20120109230000 0 0 0.0942 0 0 0 0 0 0.1023 0.0631 0.0351 93.06 92.21 869.75 0.32 129.76 0.5544
1326153600 20120110000000 0 0 0.093 0 0 0 0 0 0.1018 0.0631 0.0315 93.12 92.24 869.96 0.28 129.05 0.5539
1326157200 20120110010000 0 0 0.0919 0 0 0 0 0 0.1009 0.0631 0.0283 93.19 92.28 870.18 0.25 128.1 0.5534
1326160800 20120110020000 0 0 0.0908 0 0 0 0 0 0.0998 0.0632 0.0255 93.25 92.32 870.41 0.23 126.99 0.5529
1326164400 20120110030000 0 0 0.0897 0 0 0 0 0 0.0985 0.0633 0.0229 93.32 92.36 870.64 0.21 125.75 0.5524
1326168000 20120110040000 0 0 0.0892 0 0 0 0 0 0.0971 0.0634 0.0206 93.38 92.4 870.88 0.19 124.44 0.5519
1326171600 20120110050000 0 0 0.0881 0 0 0 0 0 0.0956 0.0635 0.0185 93.44 92.44 871.13 0.17 123.08 0.5514
1326175200 20120110060000 0 0 0.087 0 0 0 0 0 0.094 0.0636 0.0166 93.51 92.48 871.38 0.15 121.71 0.5509
1326178800 20120110070000 0 0 0.0864 0 0 0 0 0 0.0924 0.0637 0.015 93.57 92.52 871.64 0.13 120.33 0.5504
1326182400 20120110080000 0 0.0012 0.0853 0 0 0 0 0.0012 0.0909 0.0638 0.0135 93.64 92.57 871.9 0.12 118.97 0.5499
1326186000 20120110090000 0 0.01 0.0842 0 0 0 0 0.01 0.0893 0.064 0.0121 93.71 92.61 872.17 0.11 117.63 0.5493
1326189600 20120110100000 0 0.0212 0.0831 0 0 0 0 0.0212 0.0878 0.0641 0.0109 93.8 92.66 872.44 0.1 116.32 0.5486
1326193200 20120110110000 0 0.04 0.0825 0 0 0 0 0.0399 0.0864 0.0642 0.0098 93.9 92.7 872.73 0.09 115.04 0.5478
1326196800 20120110120000 0 0.0588 0.082 0 0 0 0 0.0587 0.085 0.0643 0.0088 94.03 92.75 873.03 0.08 113.79 0.5468
1326200400 20120110130000 0 0.095 0.0814 0 0 0 0 0.0948 0.0836 0.0644 0.0079 94.19 92.81 873.35 0.07 112.56 0.5456
1326204000 20120110140000 0 0.05 0.0809 0 0 0 0 0.0499 0.0822 0.0644 0.0071 94.3 92.86 873.69 0.06 111.44 0.5447
1326207600 20120110150000 0 0.0212 0.0803 0 0 0 0 0.0212 0.081 0.0645 0.0064 94.39 92.92 874.05 0.06 110.41 0.544
1326211200 20120110160000 0 0.0025 0.0803 0 0 0 0 0.0025 0.0799 0.0645 0.0057 94.46 92.98 874.42 0.05 109.44 0.5435
1326214800 20120110170000 0 0 0.0792 0 0 0 0 0 0.0788 0.0646 0.0052 94.52 93.04 874.79 0.05 108.53 0.543
1326218400 20120110180000 0 0 0.0792 0 0 0 0 0 0.0779 0.0646 0.0046 94.59 93.11 875.16 0.04 107.67 0.5425
1326222000 20120110190000 0 0 0.0781 0 0 0 0 0 0.0769 0.0646 0.0042 94.65 93.17 875.53 0.04 106.86 0.542
1326225600 20120110200000 0 0 0.0775 0 0 0 0 0 0.0761 0.0646 0.0037 94.72 93.23 875.9 0.03 106.09 0.5414
1326229200 20120110210000 0 0 0.077 0 0 0 0 0 0.0752 0.0647 0.0034 94.78 93.29 876.27 0.03 105.37 0.5409
1326232800 20120110220000 0 0 0.0764 0 0 0 0 0 0.0745 0.0647 0.003 94.85 93.35 876.64 0.03 104.69 0.5404
1326236400 20120110230000 0 0 0.0759 0 0 0 0 0 0.0738 0.0647 0.0027 94.91 93.41 877.01 0.02 104.06 0.5399
1326240000 20120111000000 0 0 0.0748 0 0 0 0 0 0.0731 0.0647 0.0024 94.98 93.48 877.39 0.02 103.46 0.5394
1326243600 20120111010000 0 0 0.0748 0 0 0 0 0 0.0725 0.0646 0.0022 95.04 93.54 877.76 0.02 102.9 0.5389
1326247200 20120111020000 0 0 0.0742 0 0 0 0 0 0.0719 0.0646 0.002 95.11 93.6 878.14 0.02 102.37 0.5384
1326250800 20120111030000 0 0 0.0737 0 0 0 0 0 0.0713 0.0646 0.0018 95.17 93.66 878.52 0.02 101.88 0.5379
1326254400 20120111040000 0 0 0.0731 0 0 0 0 0 0.0708 0.0646 0.0016 95.24 93.73 878.89 0.01 101.42 0.5374
1326258000 20120111050000 0 0 0.0726 0 0 0 0 0 0.0703 0.0646 0.0014 95.3 93.79 879.27 0.01 100.98 0.5368
1326261600 20120111060000 0 0 0.072 0 0 0 0 0 0.0699 0.0645 0.0013 95.37 93.85 879.65 0.01 100.58 0.5363
1326265200 20120111070000 0 0 0.0714 0 0 0 0 0 0.0695 0.0645 0.0012 95.43 93.92 880.03 0.01 100.2 0.5358
1326268800 20120111080000 0 0.0011 0.0709 0 0 0 0 0.0011 0.0691 0.0644 0.001 95.5 93.98 880.41 0.01 99.84 0.5353
1326272400 20120111090000 0 0.008 0.0703 0 0 0 0 0.008 0.0687 0.0644 0.0009 95.57 94.04 880.79 0.01 99.5 0.5347
1326276000 20120111100000 0 0.0114 0.0698 0 0 0 0 0.0114 0.0683 0.0644 0.0008 95.65 94.11 881.17 0.01 99.17 0.5341
1326279600 20120111110000 0 0.0193 0.0687 0 0 0 0 0.0193 0.068 0.0643 0.0008 95.73 94.17 881.56 0.01 98.86 0.5335
1326283200 20120111120000 0 0.0193 0.0687 0 0 0 0 0.0193 0.0677 0.0643 0.0007 95.82 94.24 881.95 0.01 98.57 0.5328
1326286800 20120111130000 0 0.0193 0.0687 0 0 0 0 0.0193 0.0674 0.0642 0.0006 95.9 94.3 882.35 0.01 98.29 0.5322
1326290400 20120111140000 0 0.0136 0.0676 0 0 0 0 0.0136 0.0671 0.0642 0.0006 95.98 94.37 882.75 0 98.04 0.5315
1326294000 20120111150000 0 0.0068 0.067 0 0 0 0 0.0068 0.0668 0.0641 0.0005 96.05 94.44 883.15 0 97.81 0.531
1326297600 20120111160000 0 0.0011 0.067 0 0 0 0 0.0011 0.0666 0.064 0.0004 96.12 94.5 883.55 0 97.6 0.5305
1326301200 20120111170000 0 0 0.067 0 0 0 0 0 0.0664 0.064 0.0004 96.18 94.57 883.96 0 97.4 0.53
1326304800 20120111180000 0.1 0 0.0654 0 0 0 0 0 0.0662 0.0639 0.0004 96.2 94.64 884.36 0.06 97.3 0.5298
1326308400 20120111190000 0.1 0 0.0654 0 0 0 0 0 0.0661 0.0638 0.0056 96.22 94.7 884.75 0.1 97.74 0.5297
1326312000 20120111200000 0.1 0 0.0654 0 0 0 0 0 0.0665 0.0637 0.0104 96.24 94.77 885.13 0.15 98.59 0.5296
1326315600 20120111210000 0 0 0.0654 0 0 0 0 0 0.0674 0.0635 0.0146 96.3 94.83 885.5 0.13 99.66 0.529
1326319200 20120111220000 0.1 0 0.0654 0 0 0 0 0 0.0685 0.0633 0.0131 96.32 94.89 885.87 0.17 100.55 0.5289
