"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "Gobs" "ETact" "Q" "fGS" "fQS" "dV" "dVeq" "dG" "hS" "hQ" "W"
1322694000 20111130230000 NA NA NA NA NA 0 0 NA 0.0044 NA NA 149.99 149.99 1200 60.4 0 0.1312
1322697600 20111201000000 0 0 0.0044 0 0 0 0 0 0.0044 0.0144 0 150 149.99 1200 61.4 0 0.1312
1322701200 20111201010000 0 0 0.0039 0 0 0 0 0 0.0045 0.0143 0 150.02 149.99 1200.01 62.38 0 0.1311
1322704800 20111201020000 0 0 0.0039 0 0 0 0 0 0.0046 0.0143 0 150.03 149.99 1200.02 63.34 0 0.131
1322708400 20111201030000 0 0 0.0044 0 0 0 0 0 0.0048 0.0142 0 150.05 149.99 1200.04 64.28 0 0.1309
1322712000 20111201040000 0 0 0.0044 0 0 0 0 0 0.0049 0.0141 0 150.06 150 1200.06 65.21 0 0.1308
1322715600 20111201050000 0 0 0.0044 0 0 0 0 0 0.005 0.0141 0 150.07 150 1200.08 66.12 0 0.1308
1322719200 20111201060000 0.5 0 0.0044 0 0 0 0 0 0.0051 0.014 0 149.65 150.01 1200.11 67.51 0.07 0.133
1322722800 20111201070000 0.3 0.0016 0.0044 0 0 0 0 0.0016 0.0053 0.0139 0.0175 149.41 149.98 1199.96 70.42 0.09 0.1344
1322726400 20111201080000 0 0.0078 0.0044 0 0 0 0 0.0077 0.0057 0.0138 0.0235 149.43 149.94 1199.72 73.57 0.06 0.1343
1322730000 20111201090000 0 0.0422 0.0044 0 0 0 0 0.0419 0.0062 0.0136 0.0171 149.49 149.9 1199.5 75.98 0.05 0.134
1322733600 20111201100000 0 0.0438 0.005 0 0 0 0 0.0435 0.0065 0.0135 0.0125 149.54 149.86 1199.33 77.89 0.03 0.1336
1322737200 20111201110000 0 0.0672 0.005 0 0 0 0 0.0668 0.0068 0.0134 0.0091 149.62 149.84 1199.19 79.39 0.02 0.1332
1322740800 20111201120000 0 0.025 0.005 0 0 0 0 0.0248 0.007 0.0133 0.0066 149.66 149.82 1199.1 80.66 0.02 0.133
1322744400 20111201130000 0.2 0.0094 0.005 0 0 0 0 0.0093 0.0072 0.0133 0.0048 149.51 149.81 1199.03 81.94 0.04 0.1338
1322748000 20111201140000 0 0.0031 0.005 0 0 0 0 0.0031 0.0074 0.0132 0.0107 149.53 149.79 1198.9 83.58 0.03 0.1337
1322751600 20111201150000 0.4 0 0.005 0 0 0 0 0 0.0077 0.0131 0.0078 149.2 149.77 1198.79 85.3 0.07 0.1355
1322755200 20111201160000 0 0 0.0055 0 0 0 0 0 0.0079 0.013 0.02 149.21 149.72 1198.54 87.81 0.05 0.1355
1322758800 20111201170000 0 0 0.0055 0 0 0 0 0 0.0084 0.0129 0.0146 149.22 149.68 1198.33 89.72 0.04 0.1354
1322762400 20111201180000 0 0 0.0055 0 0 0 0 0 0.0087 0.0128 0.0106 149.23 149.65 1198.13 91.19 0.03 0.1353
1322766000 20111201190000 1 0 0.0061 0 0 0 0 0 0.0089 0.0127 0.0078 148.38 149.61 1197.95 93.35 0.16 0.14
1322769600 20111201200000 1.2 0 0.0061 0 0 0 0 0 0.0093 0.0126 0.0419 147.36 149.52 1197.43 99.07 0.28 0.1457
1322773200 20111201210000 0.3 0 0.0066 0 0 0 0 0 0.0103 0.0123 0.0756 147.12 149.35 1196.5 107.14 0.25 0.1471
1322776800 20111201220000 0.3 0 0.0072 0 0 0 0 0 0.0118 0.0119 0.0669 146.88 149.17 1195.55 114.14 0.23 0.1485
1322780400 20111201230000 0 0 0.0078 0 0 0 0 0 0.0132 0.0116 0.0606 146.89 148.99 1194.57 120.03 0.16 0.1484
1322784000 20111202000000 0 0 0.0083 0 0 0 0 0 0.0145 0.0113 0.0442 146.9 148.83 1193.66 124.14 0.12 0.1484
1322787600 20111202010000 0 0 0.0089 0 0 0 0 0 0.0153 0.0112 0.0322 146.91 148.68 1192.84 126.94 0.09 0.1483
1322791200 20111202020000 0.2 0 0.0089 0 0 0 0 0 0.016 0.0111 0.0235 146.75 148.54 1192.08 129 0.09 0.1492
1322794800 20111202030000 0.4 0 0.0089 0 0 0 0 0 0.0164 0.011 0.0251 146.42 148.4 1191.32 131.37 0.13 0.1511
1322798400 20111202040000 0.2 0 0.0094 0 0 0 0 0 0.017 0.0109 0.0343 146.26 148.25 1190.47 134.4 0.12 0.152
1322802000 20111202050000 0.2 0 0.01 0 0 0 0 0 0.0177 0.0108 0.0331 146.1 148.09 1189.62 137.22 0.12 0.1529
1322805600 20111202060000 0 0 0.0105 0 0 0 0 0 0.0183 0.0107 0.0323 146.12 147.94 1188.77 139.7 0.09 0.1529
1322809200 20111202070000 0 0.0013 0.0105 0 0 0 0 0.0013 0.0189 0.0107 0.0235 146.13 147.79 1187.99 141.22 0.06 0.1528
1322812800 20111202080000 0 0.0153 0.0105 0 0 0 0 0.0152 0.0193 0.0107 0.0172 146.15 147.66 1187.28 142.06 0.05 0.1526
1322816400 20111202090000 0 0.0254 0.0105 0 0 0 0 0.0252 0.0195 0.0107 0.0125 146.19 147.55 1186.63 142.4 0.03 0.1524
1322820000 20111202100000 0 0.0432 0.0105 0 0 0 0 0.0429 0.0196 0.0107 0.0091 146.24 147.44 1186.05 142.39 0.02 0.1521
1322823600 20111202110000 0 0.0597 0.0105 0 0 0 0 0.0593 0.0196 0.0108 0.0067 146.31 147.35 1185.54 142.11 0.02 0.1517
1322827200 20111202120000 0 0.0712 0.0105 0 0 0 0 0.0708 0.0195 0.0108 0.0049 146.39 147.27 1185.1 141.66 0.01 0.1512
1322830800 20111202130000 0 0.0585 0.01 0 0 0 0 0.0581 0.0194 0.0109 0.0035 146.46 147.2 1184.73 141.1 0.01 0.1508
1322834400 20111202140000 0 0.0242 0.01 0 0 0 0 0.0241 0.0193 0.011 0.0026 146.5 147.14 1184.41 140.51 0.01 0.1506
1322838000 20111202150000 0 0.0013 0.01 0 0 0 0 0.0013 0.0191 0.0111 0.0019 146.51 147.09 1184.14 139.89 0.01 0.1506
1322841600 20111202160000 0 0 0.01 0 0 0 0 0 0.019 0.0111 0.0014 146.52 147.05 1183.89 139.24 0 0.1505
1322845200 20111202170000 0 0 0.01 0 0 0 0 0 0.0188 0.0112 0.001 146.53 147 1183.67 138.57 0 0.1504
1322848800 20111202180000 0 0 0.01 0 0 0 0 0 0.0187 0.0112 0.0007 146.55 146.97 1183.46 137.9 0 0.1504
1322852400 20111202190000 0 0 0.0094 0 0 0 0 0 0.0185 0.0113 0.0005 146.56 146.93 1183.28 137.24 0 0.1503
1322856000 20111202200000 0 0 0.0094 0 0 0 0 0 0.0183 0.0114 0.0004 146.57 146.91 1183.12 136.58 0 0.1503
1322859600 20111202210000 0 0 0.0094 0 0 0 0 0 0.0182 0.0114 0.0003 146.58 146.88 1182.98 135.93 0 0.1502
1322863200 20111202220000 0 0 0.0094 0 0 0 0 0 0.018 0.0115 0.0002 146.59 146.86 1182.85 135.3 0 0.1501
1322866800 20111202230000 0 0 0.0094 0 0 0 0 0 0.0179 0.0115 0.0002 146.6 146.84 1182.74 134.68 0 0.1501
1322870400 20111203000000 0 0 0.0094 0 0 0 0 0 0.0177 0.0116 0.0001 146.61 146.82 1182.64 134.08 0 0.15
1322874000 20111203010000 0 0 0.0094 0 0 0 0 0 0.0176 0.0116 0.0001 146.63 146.8 1182.55 133.49 0 0.1499
1322877600 20111203020000 0 0 0.0094 0 0 0 0 0 0.0175 0.0117 0.0001 146.64 146.79 1182.48 132.92 0 0.1499
1322881200 20111203030000 0 0 0.0094 0 0 0 0 0 0.0173 0.0117 0 146.65 146.78 1182.41 132.36 0 0.1498
1322884800 20111203040000 0 0 0.0094 0 0 0 0 0 0.0172 0.0118 0 146.66 146.77 1182.36 131.82 0 0.1497
1322888400 20111203050000 0.1 0 0.0094 0 0 0 0 0 0.0171 0.0118 0 146.59 146.76 1182.32 131.4 0.02 0.1501
1322892000 20111203060000 1.5 0 0.01 0 0 0 0 0 0.017 0.0118 0.004 145.33 146.74 1182.24 132.79 0.24 0.1574
1322895600 20111203070000 2.7 0 0.0105 0 0 0 0 0 0.0173 0.0118 0.0633 143.06 146.63 1181.64 141.26 0.6 0.1708
1322899200 20111203080000 0.8 0.0029 0.0122 0 0 0 0 0.0029 0.0203 0.0111 0.1585 142.41 146.35 1180.07 156.98 0.57 0.1748
1322902800 20111203090000 0.7 0.0043 0.0155 0 0 0 0 0.0043 0.0244 0.0102 0.1518 141.85 146.04 1178.36 171.45 0.54 0.1782
1322906400 20111203100000 0.5 0.0101 0.0183 0 0 0 0 0.01 0.0283 0.0095 0.142 141.46 145.71 1176.56 184.25 0.49 0.1806
1322910000 20111203110000 0.3 0.0174 0.0194 0 0 0 0 0.0173 0.0321 0.0089 0.1262 141.24 145.38 1174.75 194.83 0.42 0.1819
1322913600 20111203120000 1 0.0174 0.0205 0 0 0 0 0.0173 0.0345 0.0085 0.1118 140.45 145.06 1172.98 204.39 0.49 0.1869
1322917200 20111203130000 0 0.0304 0.0233 0 0 0 0 0.0302 0.0386 0.0079 0.1215 140.49 144.71 1171.05 213.44 0.36 0.1866
1322920800 20111203140000 0 0.0159 0.0255 0 0 0 0 0.0158 0.0409 0.0076 0.0974 140.51 144.38 1169.25 219.83 0.26 0.1865
1322924400 20111203150000 0 0.0014 0.0266 0 0 0 0 0.0014 0.0432 0.0073 0.071 140.52 144.08 1167.59 223.35 0.19 0.1864
1322928000 20111203160000 0 0 0.0277 0 0 0 0 0 0.0445 0.0073 0.0518 140.53 143.8 1166.07 224.8 0.14 0.1864
1322931600 20111203170000 0 0 0.0282 0 0 0 0 0 0.045 0.0073 0.0378 140.53 143.55 1164.67 224.8 0.1 0.1863
1322935200 20111203180000 0 0 0.0282 0 0 0 0 0 0.045 0.0074 0.0275 140.54 143.31 1163.38 223.79 0.07 0.1863
1322938800 20111203190000 0 0 0.0282 0 0 0 0 0 0.0447 0.0076 0.0201 140.55 143.1 1162.19 222.09 0.05 0.1862
1322942400 20111203200000 0 0 0.0282 0 0 0 0 0 0.044 0.0078 0.0146 140.56 142.9 1161.1 219.94 0.04 0.1862
1322946000 20111203210000 0 0 0.0277 0 0 0 0 0 0.0432 0.0081 0.0107 140.57 142.72 1160.1 217.49 0.03 0.1861
1322949600 20111203220000 0 0 0.0277 0 0 0 0 0 0.0424 0.0083 0.0078 140.57 142.55 1159.18 214.86 0.02 0.1861
1322953200 20111203230000 0 0 0.0277 0 0 0 0 0 0.0414 0.0086 0.0057 140.58 142.4 1158.33 212.15 0.02 0.186
1322956800 20111204000000 0 0 0.0271 0 0 0 0 0 0.0404 0.0089 0.0041 140.59 142.26 1157.55 209.4 0.01 0.186
1322960400 20111204010000 0 0 0.0277 0 0 0 0 0 0.0395 0.0091 0.003 140.6 142.13 1156.84 206.67 0.01 0.1859
1322964000 20111204020000 0 0 0.0277 0 0 0 0 0 0.0385 0.0094 0.0022 140.61 142.01 1156.19 203.97 0.01 0.1859
1322967600 20111204030000 0 0 0.0277 0 0 0 0 0 0.0376 0.0096 0.0016 140.62 141.9 1155.59 201.33 0 0.1858
1322971200 20111204040000 0 0 0.0277 0 0 0 0 0 0.0367 0.0099 0.0012 140.63 141.8 1155.04 198.76 0 0.1857
1322974800 20111204050000 0 0 0.0271 0 0 0 0 0 0.0358 0.0101 0.0009 140.64 141.71 1154.54 196.27 0 0.1857
1322978400 20111204060000 0 0 0.0277 0 0 0 0 0 0.035 0.0103 0.0006 140.65 141.63 1154.08 193.87 0 0.1856
1322982000 20111204070000 0 0.0024 0.0277 0 0 0 0 0.0024 0.0342 0.0105 0.0005 140.66 141.55 1153.66 191.54 0 0.1855
1322985600 20111204080000 0 0.017 0.0271 0 0 0 0 0.0169 0.0335 0.0107 0.0003 140.69 141.48 1153.28 189.28 0 0.1854
1322989200 20111204090000 0 0.0315 0.0271 0 0 0 0 0.0313 0.0328 0.0109 0.0002 140.73 141.42 1152.94 187.09 0 0.1851
1322992800 20111204100000 0 0.0376 0.0271 0 0 0 0 0.0374 0.0321 0.0111 0.0002 140.78 141.37 1152.65 184.97 0 0.1848
1322996400 20111204110000 0 0.0388 0.0266 0 0 0 0 0.0386 0.0314 0.0113 0.0001 140.83 141.32 1152.39 182.93 0 0.1845
1323000000 20111204120000 0 0.0376 0.026 0 0 0 0 0.0374 0.0308 0.0114 0.0001 140.88 141.29 1152.18 180.97 0 0.1842
1323003600 20111204130000 0 0.023 0.026 0 0 0 0 0.0229 0.0302 0.0116 0.0001 140.92 141.25 1152.01 179.1 0 0.184
1323007200 20111204140000 0 0.0121 0.026 0 0 0 0 0.012 0.0296 0.0118 0 140.94 141.23 1151.87 177.3 0 0.1838
1323010800 20111204150000 0 0 0.026 0 0 0 0 0 0.0291 0.0119 0 140.95 141.21 1151.74 175.59 0 0.1837
1323014400 20111204160000 0 0 0.026 0 0 0 0 0 0.0286 0.012 0 140.96 141.19 1151.63 173.94 0 0.1837
1323018000 20111204170000 0 0 0.0255 0 0 0 0 0 0.0281 0.0122 0 140.98 141.17 1151.54 172.34 0 0.1836
1323021600 20111204180000 0 0 0.0255 0 0 0 0 0 0.0276 0.0123 0 140.99 141.15 1151.46 170.81 0 0.1835
1323025200 20111204190000 0 0 0.026 0 0 0 0 0 0.0272 0.0124 0 141 141.14 1151.38 169.33 0 0.1834
1323028800 20111204200000 0 0 0.026 0 0 0 0 0 0.0268 0.0125 0 141.01 141.13 1151.32 167.91 0 0.1834
1323032400 20111204210000 1.6 0 0.026 0 0 0 0 0 0.0264 0.0126 0 139.72 141.12 1151.27 168.13 0.29 0.1914
1323036000 20111204220000 2.9 0 0.026 0 0 0 0 0 0.0264 0.0126 0.0787 137.39 141.01 1150.67 177.52 0.77 0.2063
1323039600 20111204230000 0.2 0 0.0277 0 0 0 0 0 0.0306 0.0117 0.195 137.24 140.74 1149.14 195.33 0.61 0.2073
1323043200 20111205000000 0.2 0 0.0305 0 0 0 0 0 0.0359 0.0107 0.1561 137.09 140.47 1147.66 208.62 0.5 0.2082
1323046800 20111205010000 0.6 0 0.0332 0 0 0 0 0 0.0402 0.01 0.1327 136.63 140.2 1146.19 219.47 0.49 0.2113
1323050400 20111205020000 0.8 0 0.0354 0 0 0 0 0 0.044 0.0094 0.1335 136.01 139.92 1144.62 230.14 0.52 0.2153
1323054000 20111205030000 0.1 0 0.0382 0 0 0 0 0 0.0481 0.0088 0.1323 135.94 139.62 1142.98 239.55 0.41 0.2158
1323057600 20111205040000 0 0 0.0393 0 0 0 0 0 0.0507 0.0084 0.1103 135.95 139.34 1141.4 246.35 0.3 0.2157
1323061200 20111205050000 0 0 0.0399 0 0 0 0 0 0.0535 0.0081 0.0804 135.96 139.08 1139.95 249.85 0.22 0.2157
1323064800 20111205060000 0 0 0.0399 0 0 0 0 0 0.0549 0.0079 0.0587 135.96 138.84 1138.61 251.01 0.16 0.2156
1323068400 20111205070000 0 0.004 0.0404 0 0 0 0 0.004 0.0554 0.008 0.0428 135.98 138.61 1137.38 250.54 0.12 0.2155
1323072000 20111205080000 0 0.0281 0.0404 0 0 0 0 0.028 0.0552 0.0081 0.0312 136.01 138.41 1136.26 248.92 0.08 0.2153
1323075600 20111205090000 0.1 0.0776 0.0404 0 0 0 0 0.0772 0.0546 0.0084 0.0227 136.02 138.23 1135.23 246.59 0.08 0.2153
1323079200 20111205100000 0 0.0843 0.0393 0 0 0 0 0.0839 0.0536 0.0086 0.0224 136.11 138.06 1134.28 244.25 0.06 0.2147
1323082800 20111205110000 0 0.0763 0.0393 0 0 0 0 0.0759 0.0526 0.0089 0.0163 136.2 137.91 1133.45 241.43 0.04 0.2141
1323086400 20111205120000 0 0.0776 0.0393 0 0 0 0 0.0772 0.0515 0.0092 0.0119 136.28 137.77 1132.72 238.31 0.03 0.2135
1323090000 20111205130000 0 0.0415 0.0388 0 0 0 0 0.0413 0.0502 0.0095 0.0087 136.33 137.66 1132.08 235.05 0.02 0.2132
1323093600 20111205140000 2.7 0.0094 0.0393 0 0 0 0 0.0094 0.049 0.0098 0.0063 134.23 137.56 1131.52 234.46 0.59 0.2272
1323097200 20111205150000 0.9 0.0013 0.0399 0 0 0 0 0.0013 0.05 0.0097 0.1619 133.54 137.29 1130.05 247.51 0.63 0.2318
1323100800 20111205160000 0.2 0 0.0421 0 0 0 0 0 0.0553 0.0089 0.1618 133.4 137.01 1128.46 259.25 0.52 0.2327
1323104400 20111205170000 0.1 0 0.0438 0 0 0 0 0 0.0589 0.0083 0.1388 133.33 136.73 1126.91 268.17 0.4 0.2332
1323108000 20111205180000 0 0 0.0449 0 0 0 0 0 0.0629 0.0078 0.1075 133.34 136.47 1125.46 273.41 0.29 0.2331
1323111600 20111205190000 0 0 0.046 0 0 0 0 0 0.0653 0.0076 0.0784 133.35 136.23 1124.12 275.47 0.21 0.2331
1323115200 20111205200000 0 0 0.0476 0 0 0 0 0 0.0662 0.0075 0.0571 133.35 136.01 1122.89 275.32 0.16 0.233
1323118800 20111205210000 0 0 0.0487 0 0 0 0 0 0.0662 0.0077 0.0417 133.36 135.8 1121.76 273.64 0.11 0.233
1323122400 20111205220000 0.4 0 0.0498 0 0 0 0 0 0.0654 0.0079 0.0304 133.06 135.61 1120.71 271.33 0.18 0.235
1323126000 20111205230000 0 0 0.0498 0 0 0 0 0 0.0643 0.0082 0.0471 133.07 135.42 1119.62 270.43 0.13 0.235
1323129600 20111206000000 1.1 0 0.0498 0 0 0 0 0 0.0639 0.0084 0.0344 132.24 135.24 1118.62 269.41 0.35 0.2406
1323133200 20111206010000 0.4 0 0.0504 0 0 0 0 0 0.0635 0.0085 0.0944 131.94 135.01 1117.33 273.75 0.35 0.2426
1323136800 20111206020000 0.1 0 0.0521 0 0 0 0 0 0.0654 0.0083 0.0946 131.88 134.77 1116.02 277.6 0.28 0.2431
1323140400 20111206030000 0 0 0.0537 0 0 0 0 0 0.0672 0.0082 0.0755 131.88 134.55 1114.78 279.25 0.21 0.2431
1323144000 20111206040000 0 0 0.0543 0 0 0 0 0 0.068 0.0082 0.055 131.89 134.35 1113.64 278.77 0.15 0.243
1323147600 20111206050000 0 0 0.0548 0 0 0 0 0 0.0678 0.0083 0.0401 131.9 134.16 1112.59 276.84 0.11 0.2429
1323151200 20111206060000 0 0 0.0554 0 0 0 0 0 0.0669 0.0086 0.0293 131.91 133.99 1111.62 273.93 0.08 0.2429
1323154800 20111206070000 0 0.0051 0.0559 0 0 0 0 0.0051 0.0655 0.0089 0.0213 131.92 133.83 1110.74 270.4 0.06 0.2428
1323158400 20111206080000 0 0.0267 0.0559 0 0 0 0 0.0266 0.0639 0.0093 0.0156 131.96 133.68 1109.92 266.46 0.04 0.2425
1323162000 20111206090000 0.1 0.0686 0.0554 0 0 0 0 0.0683 0.0621 0.0096 0.0113 131.96 133.55 1109.19 262.38 0.06 0.2425
1323165600 20111206100000 0 0.0928 0.0554 0 0 0 0 0.0924 0.0603 0.01 0.0148 132.06 133.43 1108.51 258.74 0.04 0.2418
1323169200 20111206110000 0.1 0.0331 0.0548 0 0 0 0 0.0329 0.0587 0.0104 0.0108 132.03 133.32 1107.92 255.05 0.05 0.242
1323172800 20111206120000 0 0.0305 0.0537 0 0 0 0 0.0304 0.0571 0.0107 0.0143 132.07 133.22 1107.37 251.81 0.04 0.2418
1323176400 20111206130000 0 0.028 0.0537 0 0 0 0 0.0279 0.0558 0.0111 0.0105 132.11 133.14 1106.88 248.36 0.03 0.2415
1323180000 20111206140000 0.6 0.0127 0.0532 0 0 0 0 0.0126 0.0543 0.0114 0.0076 131.68 133.06 1106.44 245.41 0.17 0.2444
1323183600 20111206150000 0.5 0.0025 0.0526 0 0 0 0 0.0025 0.0531 0.0117 0.0444 131.32 132.95 1105.85 246.21 0.24 0.247
1323187200 20111206160000 1.7 0 0.0526 0 0 0 0 0 0.0534 0.0117 0.0652 130.05 132.83 1105.15 250.24 0.6 0.2558
1323190800 20111206170000 2.5 0 0.0537 0 0 0 0 0 0.0572 0.0111 0.1993 128.21 132.58 1103.75 268.07 1.05 0.2687
1323194400 20111206180000 0 0 0.0604 0 0 0 0 0 0.0661 0.0097 0.2561 128.22 132.25 1101.93 288.02 0.79 0.2686
1323198000 20111206190000 0 0 0.0681 0 0 0 0 0 0.074 0.0085 0.1966 128.23 131.95 1100.23 301.14 0.59 0.2686
1323201600 20111206200000 0 0 0.0726 0 0 0 0 0 0.0787 0.0079 0.1576 128.24 131.67 1098.64 309.81 0.43 0.2685
1323205200 20111206210000 0 0 0.0748 0 0 0 0 0 0.0832 0.0073 0.115 128.24 131.4 1097.18 313.72 0.31 0.2685
1323208800 20111206220000 0 0 0.0759 0 0 0 0 0 0.0853 0.0072 0.0838 128.25 131.16 1095.82 314.29 0.23 0.2684
1323212400 20111206230000 0.1 0 0.0764 0 0 0 0 0 0.0856 0.0073 0.0611 128.19 130.94 1094.58 312.66 0.19 0.2689
1323216000 20111207000000 0.2 0 0.0759 0 0 0 0 0 0.0848 0.0075 0.0518 128.05 130.73 1093.4 310.32 0.19 0.2699
1323219600 20111207010000 0 0 0.0764 0 0 0 0 0 0.0835 0.0078 0.0522 128.06 130.53 1092.25 307.96 0.14 0.2698
1323223200 20111207020000 0 0 0.0759 0 0 0 0 0 0.0823 0.0081 0.038 128.06 130.34 1091.19 304.35 0.1 0.2697
1323226800 20111207030000 0 0 0.0759 0 0 0 0 0 0.0804 0.0085 0.0277 128.07 130.16 1090.22 299.94 0.08 0.2697
1323230400 20111207040000 0 0 0.0759 0 0 0 0 0 0.0781 0.009 0.0202 128.08 130.01 1089.32 295.05 0.05 0.2696
1323234000 20111207050000 0.1 0 0.0759 0 0 0 0 0 0.0757 0.0095 0.0147 128.02 129.86 1088.5 290.01 0.07 0.2701
1323237600 20111207060000 0.1 0 0.0759 0 0 0 0 0 0.0732 0.01 0.018 127.95 129.72 1087.71 285.59 0.08 0.2705
1323241200 20111207070000 3.1 0 0.0753 0 0 0 0 0 0.071 0.0104 0.0204 125.7 129.58 1086.96 284.67 0.89 0.2867
1323244800 20111207080000 5.7 0.0026 0.0825 0 0 0 0 0.0026 0.0769 0.0096 0.3872 121.72 129.18 1084.66 322.36 2.21 0.3159
1323248400 20111207090000 0 0.0419 0.1218 0 0 0 0 0.0417 0.1011 0.0062 0.5291 121.77 128.63 1081.57 365.74 1.67 0.3156
1323252000 20111207100000 0.1 0.0576 0.1612 0 0 0 0 0.0574 0.1235 0.0035 0.4078 121.76 128.12 1078.72 394.56 1.29 0.3156
1323255600 20111207110000 0 0.0943 0.1977 0 0 0 0 0.0939 0.1397 0.0018 0.3161 121.85 127.65 1076.08 412.29 0.97 0.3149
1323259200 20111207120000 0 0.0655 0.2022 0 0 0 0 0.0653 0.1498 0.0008 0.2427 121.92 127.22 1073.65 421.59 0.73 0.3144
1323262800 20111207130000 0 0.0262 0.19 0 0 0 0 0.0261 0.1547 0.0004 0.1946 121.95 126.82 1071.38 425.6 0.53 0.3142
1323266400 20111207140000 0.1 0.0105 0.1767 0 0 0 0 0.0105 0.1577 0.0003 0.1419 121.89 126.45 1069.3 424.14 0.42 0.3146
1323270000 20111207150000 0 0.0013 0.1662 0 0 0 0 0.0013 0.1566 0.0006 0.1119 121.89 126.11 1067.35 419.72 0.3 0.3146
1323273600 20111207160000 0 0 0.1556 0 0 0 0 0 0.1532 0.0011 0.0816 121.89 125.79 1065.54 412.67 0.22 0.3146
1323277200 20111207170000 0 0 0.1479 0 0 0 0 0 0.148 0.0019 0.0595 121.89 125.49 1063.88 404.01 0.16 0.3146
1323280800 20111207180000 0 0 0.1396 0 0 0 0 0 0.1417 0.0028 0.0434 121.9 125.22 1062.34 394.45 0.12 0.3146
1323284400 20111207190000 0 0 0.1324 0 0 0 0 0 0.135 0.0038 0.0316 121.9 124.97 1060.92 384.5 0.09 0.3146
1323288000 20111207200000 0.6 0 0.1257 0 0 0 0 0 0.1281 0.0048 0.0231 121.49 124.74 1059.6 375.07 0.25 0.3176
1323291600 20111207210000 0.3 0 0.1224 0 0 0 0 0 0.1218 0.0058 0.0674 121.3 124.49 1058.22 370.51 0.28 0.3191
1323295200 20111207220000 0 0 0.1202 0 0 0 0 0 0.1189 0.0063 0.0747 121.3 124.25 1056.85 366.72 0.2 0.319
1323298800 20111207230000 0 0 0.1169 0 0 0 0 0 0.1164 0.0068 0.0545 121.31 124.03 1055.59 361.2 0.15 0.319
1323302400 20111208000000 0 0 0.1146 0 0 0 0 0 0.1129 0.0074 0.0397 121.32 123.82 1054.42 354.62 0.11 0.3189
1323306000 20111208010000 0 0 0.113 0 0 0 0 0 0.1088 0.0081 0.029 121.32 123.63 1053.35 347.45 0.08 0.3189
1323309600 20111208020000 0 0 0.1102 0 0 0 0 0 0.1045 0.0089 0.0211 121.33 123.46 1052.36 340 0.06 0.3188
1323313200 20111208030000 0 0 0.1069 0 0 0 0 0 0.1 0.0096 0.0154 121.34 123.3 1051.45 332.5 0.04 0.3187
1323316800 20111208040000 0 0 0.1036 0 0 0 0 0 0.0957 0.0104 0.0112 121.35 123.15 1050.61 325.09 0.03 0.3186
1323320400 20111208050000 0 0 0.1008 0 0 0 0 0 0.0915 0.0112 0.0082 121.37 123.02 1049.84 317.87 0.02 0.3186
1323324000 20111208060000 0 0 0.0986 0 0 0 0 0 0.0876 0.0119 0.006 121.38 122.89 1049.14 310.9 0.02 0.3185
1323327600 20111208070000 0 0.0033 0.0964 0 0 0 0 0.0033 0.0838 0.0126 0.0044 121.39 122.78 1048.49 304.22 0.01 0.3183
1323331200 20111208080000 0 0.0228 0.0942 0 0 0 0 0.0227 0.0803 0.0133 0.0032 121.43 122.67 1047.89 297.81 0.01 0.3181
1323334800 20111208090000 0 0.0439 0.0919 0 0 0 0 0.0437 0.077 0.014 0.0023 121.49 122.58 1047.36 291.69 0.01 0.3176
1323338400 20111208100000 0 0.0553 0.0903 0 0 0 0 0.0551 0.074 0.0146 0.0017 121.56 122.5 1046.89 285.86 0 0.3171
1323342000 20111208110000 0.1 0.0228 0.0892 0 0 0 0 0.0227 0.0711 0.0152 0.0012 121.53 122.43 1046.49 280.46 0.04 0.3173
1323345600 20111208120000 0 0.026 0.0875 0 0 0 0 0.0259 0.0686 0.0157 0.0094 121.57 122.36 1046.11 276.09 0.03 0.317
1323349200 20111208130000 0 0.0163 0.0875 0 0 0 0 0.0162 0.0665 0.0161 0.0069 121.6 122.3 1045.77 271.72 0.02 0.3168
1323352800 20111208140000 0 0.0098 0.087 0 0 0 0 0.0098 0.0645 0.0166 0.005 121.63 122.25 1045.47 267.42 0.01 0.3166
1323356400 20111208150000 0 0 0.087 0 0 0 0 0 0.0626 0.017 0.0036 121.64 122.2 1045.2 263.22 0.01 0.3165
1323360000 20111208160000 0 0 0.0864 0 0 0 0 0 0.0607 0.0174 0.0027 121.66 122.16 1044.96 259.16 0.01 0.3163
1323363600 20111208170000 0 0 0.0858 0 0 0 0 0 0.0589 0.0178 0.0019 121.68 122.12 1044.75 255.25 0.01 0.3162
1323367200 20111208180000 0 0 0.0842 0 0 0 0 0 0.0572 0.0182 0.0014 121.7 122.09 1044.56 251.49 0 0.3161
1323370800 20111208190000 0 0 0.0825 0 0 0 0 0 0.0556 0.0186 0.001 121.72 122.06 1044.4 247.89 0 0.3159
1323374400 20111208200000 0.5 0 0.082 0 0 0 0 0 0.0541 0.0189 0.0008 121.39 122.03 1044.25 244.94 0.16 0.3183
1323378000 20111208210000 0.8 0 0.0814 0 0 0 0 0 0.0529 0.0192 0.0429 120.87 121.99 1043.98 246.66 0.37 0.3223
1323381600 20111208220000 0.4 0 0.0825 0 0 0 0 0 0.0536 0.0191 0.0996 120.62 121.9 1043.5 253.56 0.4 0.3241
